SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
2017-18,Pelicans,Mavericks,0,1,42,46,85,83,0.494,0.554,8,22,31,39,0.258,0.564,28,14,32,18,0.875,0.778,4,5,27,38,38,50,28,27,8,5,8,18,6,4,120,128
2017-18,Pelicans,Nets,1,0,48,41,90,90,0.533,0.456,17,19,33,38,0.515,0.5,15,12,19,14,0.789,0.857,6,10,37,33,51,46,40,26,8,8,11,17,9,3,128,113
2017-18,Heat,Pelicans,0,1,36,39,85,73,0.424,0.534,10,15,32,25,0.313,0.6,12,16,15,19,0.8,0.842,13,6,25,31,48,41,18,27,4,5,14,14,3,10,94,109
2017-18,Magic,Pelicans,0,1,36,43,85,86,0.424,0.5,4,10,20,30,0.2,0.333,21,15,29,24,0.724,0.625,10,11,30,37,52,57,16,23,7,10,14,15,2,2,97,111
2017-18,Wizards,Pelicans,1,0,46,34,92,80,0.5,0.425,14,5,35,20,0.4,0.25,10,33,14,40,0.714,0.825,10,11,34,31,50,53,29,20,8,7,16,16,3,1,116,106
2017-18,Nuggets,Pelicans,1,0,46,43,100,91,0.46,0.473,16,15,36,34,0.444,0.441,9,10,14,14,0.643,0.714,11,7,37,35,57,54,30,27,12,8,15,20,4,8,117,111
2017-18,Pelicans,Bucks,1,0,45,44,80,95,0.563,0.463,13,8,25,27,0.52,0.296,12,12,15,19,0.8,0.632,9,15,32,23,49,47,35,23,5,14,21,10,8,5,115,108
2017-18,Rockets,Pelicans,1,0,48,49,88,85,0.545,0.576,17,18,45,33,0.378,0.545,17,7,25,13,0.68,0.538,4,6,32,35,42,48,30,32,12,6,9,18,7,2,130,123
2017-18,Pelicans,76ers,1,0,46,44,80,96,0.575,0.458,15,9,24,29,0.625,0.31,24,27,32,30,0.75,0.9,5,22,28,25,43,54,31,26,11,5,15,17,9,4,131,124
2017-18,Pelicans,Kings,0,1,41,47,89,97,0.461,0.485,10,13,28,30,0.357,0.433,17,9,19,14,0.895,0.643,7,11,28,35,43,62,19,21,7,12,17,20,3,4,109,116
2017-18,Pelicans,Nuggets,1,0,46,41,86,94,0.535,0.436,12,16,31,35,0.387,0.457,19,16,29,22,0.655,0.727,11,10,38,30,59,50,28,22,4,7,13,9,5,4,123,114
2017-18,Pelicans,Warriors,0,1,45,45,91,87,0.495,0.517,16,16,39,33,0.41,0.485,9,19,15,27,0.6,0.704,11,5,36,35,56,46,33,36,11,14,21,17,4,5,115,125
2017-18,Trail Blazers,Pelicans,0,1,47,45,105,86,0.448,0.523,11,15,35,31,0.314,0.484,11,18,11,25,1,0.72,9,4,35,44,51,55,20,22,6,2,4,11,3,3,116,123
2017-18,Jazz,Pelicans,1,0,42,42,85,87,0.494,0.483,12,15,30,30,0.4,0.5,18,9,25,15,0.72,0.6,8,6,38,36,53,48,25,28,7,4,8,10,3,7,114,108
2017-18,Pelicans,Timberwolves,0,1,39,47,84,81,0.464,0.58,14,9,35,23,0.4,0.391,10,17,11,19,0.909,0.895,8,10,20,34,34,48,27,30,8,10,17,18,2,1,102,120
2017-18,Warriors,Pelicans,1,0,39,34,94,84,0.415,0.405,10,11,33,31,0.303,0.355,22,16,27,23,0.815,0.696,11,9,33,36,63,54,30,24,11,2,10,17,6,9,110,95
2017-18,Suns,Pelicans,0,1,37,45,94,91,0.394,0.495,2,9,20,27,0.1,0.333,15,16,18,22,0.833,0.727,15,13,33,36,52,60,12,29,9,10,17,15,6,4,91,115
2017-18,Pelicans,Spurs,1,0,39,35,81,88,0.481,0.398,7,6,24,24,0.292,0.25,22,14,24,15,0.917,0.933,7,8,38,31,54,44,23,22,7,10,16,16,2,5,107,90
2017-18,Pelicans,Thunder,1,0,41,38,80,89,0.513,0.427,7,11,25,35,0.28,0.314,25,20,32,26,0.781,0.769,7,9,42,31,56,47,26,22,8,14,19,14,3,2,114,107
2017-18,Nuggets,Pelicans,1,0,56,48,89,91,0.629,0.527,18,12,35,33,0.514,0.364,16,6,21,10,0.762,0.6,13,8,35,21,52,33,37,32,5,2,15,13,4,0,146,114
2017-18,Pelicans,Raptors,0,1,46,45,91,76,0.505,0.592,10,16,27,34,0.37,0.471,14,19,14,20,1,0.95,10,6,22,31,36,41,31,27,13,8,14,21,3,6,116,125
2017-18,Pelicans,Clippers,1,0,43,35,80,86,0.538,0.407,6,10,16,26,0.375,0.385,19,23,24,27,0.792,0.852,8,8,43,29,56,41,26,16,7,12,23,12,4,1,111,103
2017-18,Raptors,Pelicans,1,0,45,44,98,82,0.459,0.537,16,13,42,31,0.381,0.419,16,17,23,25,0.696,0.68,10,4,38,34,61,45,27,31,8,7,12,14,4,4,122,118
2017-18,Pacers,Pelicans,0,1,44,44,93,87,0.473,0.506,9,14,24,35,0.375,0.4,15,15,18,22,0.833,0.682,11,11,30,32,49,53,19,23,4,6,11,13,4,5,112,117
2017-18,Bulls,Pelicans,0,1,35,35,99,87,0.354,0.402,11,9,42,31,0.262,0.29,9,17,12,22,0.75,0.773,16,5,42,47,63,61,23,23,10,9,19,15,5,4,90,96
2017-18,Mavericks,Pelicans,0,1,34,36,88,89,0.386,0.404,9,7,34,29,0.265,0.241,17,20,22,26,0.773,0.769,9,9,38,44,51,67,19,23,4,9,15,14,7,4,94,99
2017-18,Pelicans,Timberwolves,0,1,36,41,84,83,0.429,0.494,8,6,31,22,0.258,0.273,18,16,21,24,0.857,0.667,9,11,29,36,45,56,27,20,13,13,19,22,4,3,98,104
2017-18,Pelicans,Magic,0,1,39,43,85,85,0.459,0.506,7,16,28,34,0.25,0.471,14,13,18,18,0.778,0.722,9,6,34,37,47,50,30,27,9,10,20,17,5,1,99,115
2017-18,Kings,Pelicans,0,1,38,42,81,86,0.469,0.488,7,13,20,32,0.35,0.406,23,17,25,23,0.92,0.739,5,10,29,37,40,55,25,22,7,5,13,15,5,3,106,114
2017-18,Trail Blazers,Pelicans,1,0,33,30,88,76,0.375,0.395,10,9,29,30,0.345,0.3,27,24,33,32,0.818,0.75,18,4,45,38,67,48,17,17,7,5,18,17,7,7,103,93
2017-18,Lakers,Pelicans,0,1,44,47,90,83,0.489,0.566,9,10,27,32,0.333,0.313,15,15,20,21,0.75,0.714,9,6,29,36,43,50,27,26,7,14,17,18,6,5,112,119
2017-18,Pelicans,Warriors,0,1,45,47,98,91,0.459,0.516,16,18,36,40,0.444,0.45,14,16,22,20,0.636,0.8,16,10,34,39,57,52,26,29,8,6,19,18,4,8,120,128
2017-18,Grizzlies,Pelicans,1,0,39,30,92,79,0.424,0.38,9,7,29,25,0.31,0.28,16,24,28,29,0.571,0.828,15,16,30,35,59,60,19,15,9,4,12,18,8,12,103,91
2017-18,Bulls,Pistons,0,1,32,47,86,89,0.372,0.528,11,15,34,35,0.324,0.429,12,10,18,10,0.667,1,12,7,28,40,52,50,21,27,8,12,19,12,1,4,87,119
